    0.000e+00     1.000e+00     0.000e+00     0.000e+00 
    7.562e-05     1.000e+00     8.176e-05     1.000e-06 
    1.358e-04     1.000e+00     1.539e-04     1.000e-06 
    1.971e-04     1.000e+00     2.271e-04     1.000e-06 
    2.651e-04     1.000e+00     3.080e-04     1.000e-06 
    3.441e-04     1.000e+00     4.015e-04     1.000e-06 
    4.355e-04     1.000e+00     5.092e-04     1.000e-06 
    5.412e-04     1.000e+00     6.332e-04     1.000e-06 
    6.552e-04     1.000e+00     7.662e-04     1.000e-06 
    7.823e-04     1.000e+00     9.135e-04     1.000e-06 
    9.184e-04     1.000e+00     1.070e-03     1.000e-06 
    1.062e-03     1.000e+00     1.235e-03     1.000e-06 
    1.214e-03     1.000e+00     1.408e-03     1.000e-06 
    1.374e-03     1.000e+00     1.587e-03     1.000e-06 
    1.541e-03     1.000e+00     1.775e-03     1.000e-06 
    1.717e-03     1.000e+00     1.970e-03     1.000e-06 
    1.901e-03     1.000e+00     2.173e-03     1.000e-06 
    2.095e-03     1.000e+00     2.386e-03     1.000e-06 
    2.300e-03     1.000e+00     2.608e-03     1.000e-06 
    2.517e-03     1.000e+00     2.841e-03     1.000e-06 
    2.735e-03     1.000e+00     3.074e-03     1.000e-06 
    2.974e-03     1.000e+00     3.328e-03     1.000e-06 
    3.233e-03     1.000e+00     3.600e-03     1.000e-06 
    3.510e-03     1.000e+00     3.888e-03     1.000e-06 
    3.788e-03     1.000e+00     4.175e-03     1.000e-06 
    4.062e-03     1.000e+00     4.455e-03     1.000e-06 
    4.350e-03     1.000e+00     4.748e-03     1.000e-06 
    4.665e-03     1.000e+00     5.066e-03     1.000e-06 
    5.016e-03     1.000e+00     5.417e-03     1.000e-06 
    5.359e-03     1.000e+00     5.759e-03     1.000e-06 
    5.721e-03     1.000e+00     6.118e-03     1.000e-06 
    6.057e-03     1.000e+00     6.450e-03     1.000e-06 
    6.396e-03     1.000e+00     6.784e-03     1.000e-06 
    6.733e-03     1.000e+00     7.115e-03     1.000e-06 
    7.087e-03     1.000e+00     7.463e-03     1.000e-06 
    7.445e-03     1.000e+00     7.813e-03     1.000e-06 
    7.808e-03     1.000e+00     8.170e-03     1.000e-06 
    8.184e-03     1.000e+00     8.539e-03     1.000e-06 
    8.566e-03     1.000e+00     8.915e-03     1.000e-06 
    8.647e-03     1.000e+00     8.995e-03     1.000e-06 
    8.712e-03     1.000e+00     9.059e-03     1.000e-06 
    8.713e-03     1.000e+00     9.059e-03     1.000e-06 
    8.732e-03     1.000e+00     9.078e-03     1.000e-06 
    8.811e-03     1.000e+00     9.156e-03     1.000e-06 
    8.887e-03     1.000e+00     9.231e-03     1.000e-06 
    9.016e-03     1.000e+00     9.358e-03     1.000e-06 
    9.317e-03     1.000e+00     9.655e-03     1.000e-06 
    9.737e-03     1.000e+00     1.007e-02     1.000e-06 
    1.012e-02     1.000e+00     1.045e-02     1.000e-06 
    1.033e-02     1.000e+00     1.066e-02     1.000e-06 
