    0.000e+00     1.000e+00     0.000e+00     0.000e+00 
    3.573e-04     1.000e+00     8.100e-04     1.000e-06 
    6.845e-04     1.000e+00     1.545e-03     1.000e-06 
    9.975e-04     1.000e+00     2.196e-03     1.000e-06 
    1.299e-03     1.000e+00     2.785e-03     1.000e-06 
    1.592e-03     1.000e+00     3.324e-03     1.000e-06 
    1.879e-03     1.000e+00     3.824e-03     1.000e-06 
    2.162e-03     1.000e+00     4.294e-03     1.000e-06 
    2.443e-03     1.000e+00     4.741e-03     1.000e-06 
    2.725e-03     1.000e+00     5.171e-03     1.000e-06 
    3.008e-03     1.000e+00     5.588e-03     1.000e-06 
    3.296e-03     1.000e+00     5.997e-03     1.000e-06 
    3.591e-03     1.000e+00     6.402e-03     1.000e-06 
    3.895e-03     1.000e+00     6.808e-03     1.000e-06 
    4.211e-03     1.000e+00     7.218e-03     1.000e-06 
    4.543e-03     1.000e+00     7.637e-03     1.000e-06 
    4.893e-03     1.000e+00     8.068e-03     1.000e-06 
    5.266e-03     1.000e+00     8.517e-03     1.000e-06 
    5.666e-03     1.000e+00     8.988e-03     1.000e-06 
    6.098e-03     1.000e+00     9.486e-03     1.000e-06 
    6.569e-03     1.000e+00     1.002e-02     1.000e-06 
    7.085e-03     1.000e+00     1.059e-02     1.000e-06 
    7.654e-03     1.000e+00     1.121e-02     1.000e-06 
    8.289e-03     1.000e+00     1.189e-02     1.000e-06 
    9.002e-03     1.000e+00     1.265e-02     1.000e-06 
    9.810e-03     1.000e+00     1.349e-02     1.000e-06 
    1.074e-02     1.000e+00     1.445e-02     1.000e-06 
    1.167e-02     1.000e+00     1.541e-02     1.000e-06 
    1.260e-02     1.000e+00     1.635e-02     1.000e-06 
    1.353e-02     1.000e+00     1.729e-02     1.000e-06 
    1.446e-02     1.000e+00     1.823e-02     1.000e-06 
    1.542e-02     1.000e+00     1.920e-02     1.000e-06 
    1.637e-02     1.000e+00     2.015e-02     1.000e-06 
    1.732e-02     1.000e+00     2.110e-02     1.000e-06 
    1.829e-02     1.000e+00     2.207e-02     1.000e-06 
    1.931e-02     1.000e+00     2.309e-02     1.000e-06 
    2.041e-02     1.000e+00     2.420e-02     1.000e-06 
    2.165e-02     1.000e+00     2.544e-02     1.000e-06 
    2.307e-02     1.000e+00     2.686e-02     1.000e-06 
    2.448e-02     1.000e+00     2.827e-02     1.000e-06 
    2.585e-02     1.000e+00     2.963e-02     1.000e-06 
    2.724e-02     1.000e+00     3.102e-02     1.000e-06 
    2.870e-02     1.000e+00     3.248e-02     1.000e-06 
    3.010e-02     1.000e+00     3.388e-02     1.000e-06 
    3.145e-02     1.000e+00     3.524e-02     1.000e-06 
    3.279e-02     1.000e+00     3.657e-02     1.000e-06 
    3.412e-02     1.000e+00     3.790e-02     1.000e-06 
    3.546e-02     1.000e+00     3.925e-02     1.000e-06 
    3.686e-02     1.000e+00     4.065e-02     1.000e-06 
    3.834e-02     1.000e+00     4.213e-02     1.000e-06 
    3.981e-02     1.000e+00     4.360e-02     1.000e-06 
    4.132e-02     1.000e+00     4.511e-02     1.000e-06 
    4.292e-02     1.000e+00     4.671e-02     1.000e-06 
    4.467e-02     1.000e+00     4.846e-02     1.000e-06 
    4.665e-02     1.000e+00     5.044e-02     1.000e-06 
    4.866e-02     1.000e+00     5.245e-02     1.000e-06 
    5.054e-02     1.000e+00     5.432e-02     1.000e-06 
    5.237e-02     1.000e+00     5.616e-02     1.000e-06 
    5.417e-02     1.000e+00     5.796e-02     1.000e-06 
    5.593e-02     1.000e+00     5.971e-02     1.000e-06 
    5.766e-02     1.000e+00     6.145e-02     1.000e-06 
    5.941e-02     1.000e+00     6.320e-02     1.000e-06 
