    0.000e+00     1.000e+00     0.000e+00     0.000e+00 
    2.267e-03     1.000e+00     2.267e-03     0.000e+00 
    4.537e-03     1.000e+00     4.537e-03     0.000e+00 
    6.512e-03     1.000e+00     6.512e-03     0.000e+00 
    9.081e-03     1.000e+00     9.081e-03     0.000e+00 
    1.150e-02     1.000e+00     1.150e-02     0.000e+00 
    1.397e-02     1.000e+00     1.397e-02     0.000e+00 
    1.712e-02     1.000e+00     1.712e-02     0.000e+00 
    2.005e-02     1.000e+00     2.005e-02     0.000e+00 
    2.319e-02     1.000e+00     2.319e-02     0.000e+00 
    2.710e-02     1.000e+00     2.710e-02     0.000e+00 
    3.071e-02     1.000e+00     3.071e-02     0.000e+00 
    3.464e-02     1.000e+00     3.464e-02     0.000e+00 
    3.904e-02     1.000e+00     3.904e-02     0.000e+00 
    4.346e-02     1.000e+00     4.346e-02     0.000e+00 
    4.800e-02     1.000e+00     4.800e-02     0.000e+00 
    5.337e-02     1.000e+00     5.337e-02     0.000e+00 
    5.836e-02     1.000e+00     5.836e-02     0.000e+00 
    6.385e-02     1.000e+00     6.385e-02     0.000e+00 
    7.005e-02     1.000e+00     7.005e-02     0.000e+00 
    7.577e-02     1.000e+00     7.577e-02     0.000e+00 
    8.238e-02     1.000e+00     8.238e-02     0.000e+00 
    8.896e-02     1.000e+00     8.896e-02     0.000e+00 
    9.576e-02     1.000e+00     9.576e-02     0.000e+00 
    1.037e-01     1.000e+00     1.037e-01     0.000e+00 
    1.111e-01     1.000e+00     1.111e-01     0.000e+00 
    1.192e-01     1.000e+00     1.192e-01     0.000e+00 
    1.289e-01     1.000e+00     1.289e-01     0.000e+00 
    1.377e-01     1.000e+00     1.377e-01     0.000e+00 
    1.475e-01     1.000e+00     1.475e-01     0.000e+00 
    1.580e-01     1.000e+00     1.580e-01     0.000e+00 
    1.686e-01     1.000e+00     1.686e-01     0.000e+00 
    1.802e-01     1.000e+00     1.802e-01     0.000e+00 
    1.921e-01     1.000e+00     1.921e-01     0.000e+00 
    2.055e-01     1.000e+00     2.055e-01     0.000e+00 
    2.195e-01     1.000e+00     2.195e-01     0.000e+00 
    2.344e-01     1.000e+00     2.344e-01     0.000e+00 
    2.525e-01     1.000e+00     2.525e-01     0.000e+00 
    2.710e-01     1.000e+00     2.710e-01     0.000e+00 
    2.908e-01     1.000e+00     2.908e-01     0.000e+00 
    3.106e-01     1.000e+00     3.106e-01     0.000e+00 
    3.301e-01     1.000e+00     3.301e-01     0.000e+00 
    3.493e-01     1.000e+00     3.493e-01     0.000e+00 
    3.676e-01     1.000e+00     3.676e-01     0.000e+00 
    3.872e-01     1.000e+00     3.872e-01     0.000e+00 
    4.046e-01     1.000e+00     4.046e-01     0.000e+00 
    4.219e-01     1.000e+00     4.219e-01     0.000e+00 
    4.392e-01     1.000e+00     4.392e-01     0.000e+00 
    4.552e-01     1.000e+00     4.552e-01     0.000e+00 
    4.734e-01     1.000e+00     4.734e-01     0.000e+00 
    4.888e-01     1.000e+00     4.888e-01     0.000e+00 
    5.063e-01     1.000e+00     5.063e-01     0.000e+00 
    5.212e-01     1.000e+00     5.212e-01     0.000e+00 
    5.377e-01     1.000e+00     5.377e-01     0.000e+00 
    5.526e-01     1.000e+00     5.526e-01     0.000e+00 
    5.678e-01     1.000e+00     5.678e-01     0.000e+00 
    5.837e-01     1.000e+00     5.837e-01     0.000e+00 
    5.979e-01     1.000e+00     5.979e-01     0.000e+00 
    6.136e-01     1.000e+00     6.136e-01    6.324e-321 
    6.275e-01     1.000e+00     6.275e-01    1.739e-182 
    6.418e-01     1.000e+00     6.418e-01    6.605e-108 
    6.562e-01     1.000e+00     6.562e-01     4.479e-65 
    6.691e-01     1.000e+00     6.691e-01     1.599e-39 
    6.801e-01     1.000e+00     6.801e-01     3.229e-24 
    6.906e-01     1.000e+00     6.906e-01     5.830e-15 
    7.017e-01     1.000e+00     7.017e-01     2.392e-09 
    7.087e-01     1.000e+00     7.087e-01     4.250e-06 
    7.144e-01     1.000e+00     7.144e-01     4.575e-04 
    7.196e-01     1.000e+00     7.196e-01     7.033e-03 
    7.245e-01     1.000e+00     7.245e-01     4.376e-02 
    7.287e-01     9.983e-01     7.287e-01     1.399e-01 
    7.318e-01     9.793e-01     7.318e-01     2.493e-01 
    7.342e-01     9.189e-01     7.339e-01     3.200e-01 
    7.361e-01     8.495e-01     7.355e-01     3.575e-01 
    7.378e-01     8.015e-01     7.369e-01     3.797e-01 
    7.394e-01     7.694e-01     7.381e-01     3.949e-01 
    7.410e-01     7.458e-01     7.393e-01     4.069e-01 
    7.425e-01     7.265e-01     7.404e-01     4.169e-01 
