    0.000e+00     1.000e+00     0.000e+00     0.000e+00 
    6.560e-04     1.000e+00     7.494e-04     1.000e-06 
    1.262e-03     1.000e+00     1.478e-03     1.000e-06 
    1.989e-03     1.000e+00     2.317e-03     1.000e-06 
    2.905e-03     1.000e+00     3.346e-03     1.000e-06 
    4.054e-03     1.000e+00     4.600e-03     1.000e-06 
    5.206e-03     1.000e+00     5.826e-03     1.000e-06 
    6.395e-03     1.000e+00     7.064e-03     1.000e-06 
    7.675e-03     1.000e+00     8.379e-03     1.000e-06 
    9.138e-03     1.000e+00     9.866e-03     1.000e-06 
    1.082e-02     1.000e+00     1.157e-02     1.000e-06 
    1.271e-02     1.000e+00     1.347e-02     1.000e-06 
    1.451e-02     1.000e+00     1.528e-02     1.000e-06 
    1.626e-02     1.000e+00     1.703e-02     1.000e-06 
    1.803e-02     1.000e+00     1.881e-02     1.000e-06 
    1.992e-02     1.000e+00     2.070e-02     1.000e-06 
    2.200e-02     1.000e+00     2.279e-02     1.000e-06 
    2.428e-02     1.000e+00     2.507e-02     1.000e-06 
    2.671e-02     1.000e+00     2.751e-02     1.000e-06 
    2.901e-02     1.000e+00     2.982e-02     1.000e-06 
    3.127e-02     1.000e+00     3.208e-02     1.000e-06 
    3.359e-02     1.000e+00     3.441e-02     1.000e-06 
    3.608e-02     1.000e+00     3.691e-02     1.000e-06 
    3.872e-02     1.000e+00     3.956e-02     1.000e-06 
    4.164e-02     1.000e+00     4.249e-02     1.000e-06 
    4.450e-02     1.000e+00     4.536e-02     1.000e-06 
    4.726e-02     1.000e+00     4.814e-02     1.000e-06 
    5.003e-02     1.000e+00     5.091e-02     1.000e-06 
    5.290e-02     1.000e+00     5.380e-02     1.000e-06 
    5.592e-02     1.000e+00     5.683e-02     1.000e-06 
    5.922e-02     1.000e+00     6.014e-02     1.000e-06 
    6.257e-02     1.000e+00     6.351e-02     1.000e-06 
    6.600e-02     1.000e+00     6.695e-02     1.000e-06 
    6.931e-02     1.000e+00     7.028e-02     1.000e-06 
    7.265e-02     1.000e+00     7.363e-02     1.000e-06 
    7.614e-02     1.000e+00     7.712e-02     1.000e-06 
    7.980e-02     1.000e+00     8.079e-02     1.000e-06 
    8.359e-02     1.000e+00     8.461e-02     1.000e-06 
    8.764e-02     1.000e+00     8.866e-02     1.000e-06 
    9.169e-02     1.000e+00     9.274e-02     1.000e-06 
    9.565e-02     1.000e+00     9.670e-02     1.000e-06 
    9.964e-02     1.000e+00     1.007e-01     1.000e-06 
    1.038e-01     1.000e+00     1.049e-01     1.000e-06 
    1.080e-01     1.000e+00     1.092e-01     1.000e-06 
    1.125e-01     1.000e+00     1.136e-01     1.000e-06 
    1.170e-01     1.000e+00     1.182e-01     1.000e-06 
    1.217e-01     1.000e+00     1.229e-01     1.000e-06 
    1.264e-01     1.000e+00     1.276e-01     1.000e-06 
    1.311e-01     1.000e+00     1.323e-01     1.000e-06 
    1.359e-01     1.000e+00     1.372e-01     1.000e-06 
    1.409e-01     1.000e+00     1.421e-01     1.000e-06 
    1.460e-01     1.000e+00     1.473e-01     1.000e-06 
    1.512e-01     1.000e+00     1.525e-01     1.000e-06 
    1.566e-01     1.000e+00     1.579e-01     1.000e-06 
    1.620e-01     1.000e+00     1.634e-01     1.000e-06 
    1.676e-01     1.000e+00     1.690e-01     1.000e-06 
    1.732e-01     1.000e+00     1.746e-01     1.000e-06 
    1.790e-01     1.000e+00     1.805e-01     1.000e-06 
    1.848e-01     1.000e+00     1.863e-01     1.000e-06 
    1.906e-01     1.000e+00     1.921e-01     1.000e-06 
    1.967e-01     1.000e+00     1.982e-01     1.000e-06 
    2.026e-01     1.000e+00     2.041e-01     1.000e-06 
    2.084e-01     1.000e+00     2.100e-01     1.000e-06 
    2.144e-01     1.000e+00     2.160e-01     1.000e-06 
    2.205e-01     1.000e+00     2.221e-01     1.000e-06 
    2.262e-01     1.000e+00     2.279e-01     1.000e-06 
    2.321e-01     1.000e+00     2.338e-01     1.000e-06 
    2.382e-01     1.000e+00     2.400e-01     1.000e-06 
    2.442e-01     1.000e+00     2.459e-01     1.000e-06 
    2.497e-01     1.000e+00     2.515e-01     1.000e-06 
    2.555e-01     1.000e+00     2.573e-01     1.000e-06 
    2.614e-01     1.000e+00     2.632e-01     1.000e-06 
