0,0,1,0
0.00056023,1e-06,1,0.0012807
0.0010499,1e-06,1,0.0023821
0.0015154,1e-06,1,0.0033118
0.0019675,1e-06,1,0.0041348
0.0024151,1e-06,1,0.0048877
0.0028655,1e-06,1,0.0055944
0.0033264,1e-06,1,0.0062745
0.0038069,1e-06,1,0.006946
0.004318,1e-06,1,0.0076259
0.0048725,1e-06,1,0.0083315
0.0054855,1e-06,1,0.0090808
0.006175,1e-06,1,0.0098931
0.0069629,1e-06,1,0.010791
0.0078775,1e-06,1,0.011802
0.0089587,1e-06,1,0.012967
0.010266,1e-06,1,0.014344
0.011583,1e-06,1,0.015706
0.012912,1e-06,1,0.017063
0.014297,1e-06,1,0.018465
0.015803,1e-06,1,0.019982
0.017535,1e-06,1,0.021721
0.019398,1e-06,1,0.023588
0.021404,1e-06,1,0.025596
0.023745,1e-06,1,0.027938
0.025928,1e-06,1,0.030122
0.028021,1e-06,1,0.032215
0.030091,1e-06,1,0.034285
0.032222,1e-06,1,0.036416
0.034538,1e-06,1,0.038732
0.036955,1e-06,1,0.04115
0.039573,1e-06,1,0.043767
0.04264,1e-06,1,0.046835
0.045622,1e-06,1,0.049816
0.048419,1e-06,1,0.052613
0.051128,1e-06,1,0.055322
0.053843,1e-06,1,0.058037
0.056686,1e-06,1,0.06088
0.059585,1e-06,1,0.06378
0.062702,1e-06,1,0.066896
0.066236,1e-06,1,0.070431
0.069779,1e-06,1,0.073974
0.07345,1e-06,1,0.077645
0.076938,1e-06,1,0.081132
0.08035,1e-06,1,0.084544
0.083805,1e-06,1,0.087999
0.087286,1e-06,1,0.09148
0.090974,1e-06,1,0.095168
0.09477,1e-06,1,0.098964
0.098667,1e-06,1,0.10286
0.10292,1e-06,1,0.10712
0.10734,1e-06,1,0.11154
0.11152,1e-06,1,0.11572
0.11559,1e-06,1,0.11979
0.1197,1e-06,1,0.12389
0.1239,1e-06,1,0.1281
0.12825,1e-06,1,0.13244
0.13274,1e-06,1,0.13693
0.13764,1e-06,1,0.14184
0.14247,1e-06,1,0.14666
0.14747,1e-06,1,0.15167
0.15233,1e-06,1,0.15653
0.15706,1e-06,1,0.16126
0.1618,1e-06,1,0.166
0.16673,1e-06,1,0.17093
0.17182,1e-06,1,0.17602
0.17706,1e-06,1,0.18125
0.18232,1e-06,1,0.18652
0.1879,1e-06,1,0.19209
0.19365,1e-06,1,0.19784
0.19933,1e-06,1,0.20352
0.20482,1e-06,1,0.20901
0.21031,1e-06,1,0.2145
0.216,1e-06,1,0.2202
0.22182,1e-06,1,0.22601
0.2277,1e-06,1,0.2319
0.23394,1e-06,1,0.23814
0.24012,1e-06,1,0.24432
0.24648,1e-06,1,0.25068
0.2531,1e-06,1,0.2573
0.25949,1e-06,1,0.26368
0.26582,1e-06,1,0.27001
0.27216,1e-06,1,0.27635
0.27881,1e-06,1,0.283
0.28562,1e-06,1,0.28981
0.29244,1e-06,1,0.29663
0.29959,1e-06,1,0.30378
0.30648,1e-06,1,0.31068
0.3135,1e-06,1,0.3177
0.32097,1e-06,1,0.32516
0.32829,1e-06,1,0.33248
0.33568,1e-06,1,0.33988
0.34272,1e-06,1,0.34691
0.34991,1e-06,1,0.3541
0.35741,1e-06,1,0.3616
0.3653,1e-06,1,0.36949
0.37277,1e-06,1,0.37696
0.37988,1e-06,1,0.38408
0.38729,1e-06,1,0.39149
0.39524,1e-06,1,0.39943
0.40245,1e-06,1,0.40665
0.40955,1e-06,1,0.41374
0.41678,1e-06,1,0.42097
0.42358,1e-06,1,0.42778
0.43051,1e-06,1,0.4347
0.4381,1e-06,1,0.4423
0.44494,1e-06,1,0.44913
0.45164,1e-06,1,0.45583
0.45864,1e-06,1,0.46283
0.46551,1e-06,1,0.4697
0.47203,1e-06,1,0.47622
0.47824,1e-06,1,0.48244
0.48463,1e-06,1,0.48882
0.49061,1e-06,1,0.49481
0.49641,1e-06,1,0.50061
0.50243,1e-06,1,0.50662
0.50842,1e-06,1,0.51261
0.51405,1e-06,1,0.51824
0.51981,1e-06,1,0.524
0.52609,1e-06,1,0.53028
0.53216,1e-06,1,0.53635
0.53782,1e-06,1,0.54202
0.54361,1e-06,1,0.5478
0.54945,1e-06,1,0.55365
0.55471,1e-06,1,0.55891
0.5596,1e-06,1,0.56379
0.56443,1e-06,1,0.56862
0.56943,1e-06,1,0.57363
0.57424,1e-06,1,0.57843
0.57913,1e-06,1,0.58332
0.58416,1e-06,1,0.58836
0.58876,1e-06,1,0.59295
0.59334,1e-06,1,0.59754
0.59821,1e-06,1,0.60241
0.60357,1e-06,1,0.60776
0.60939,1e-06,1,0.61358
0.61446,1e-06,1,0.61865
0.61868,1e-06,1,0.62287
0.62236,1e-06,1,0.62656
0.62582,1e-06,1,0.63001
0.62921,1e-06,1,0.6334
0.6325,1e-06,1,0.63669
0.63575,1e-06,1,0.63994
0.6391,1e-06,1,0.64329
0.64261,1e-06,1,0.6468
0.64632,1.0002e-06,1,0.65051
0.65025,1.0337e-06,1,0.65445
0.65425,1.3953e-06,1,0.65845
0.6581,4.7131e-06,1,0.66229
0.66096,6.5626e-05,1,0.66515
0.66329,0.00060191,1,0.66748
0.66539,0.0032439,1,0.66959
0.66738,0.010306,0.99999,0.67157
0.6693,0.0244,0.99991,0.6735
0.67119,0.047273,0.9995,0.67538
0.67305,0.078509,0.99803,0.67724
0.6749,0.11467,0.99423,0.67908
0.67674,0.15197,0.98676,0.6809
0.67858,0.18785,0.97495,0.68269
0.68042,0.22092,0.95896,0.68445
0.6821,0.24795,0.93956,0.68603
0.68357,0.269,0.91999,0.68738
0.6849,0.28598,0.90225,0.68859
0.68614,0.30001,0.88626,0.68968
0.68731,0.31185,0.87187,0.6907
0.68842,0.322,0.85889,0.69165
0.68948,0.33082,0.84714,0.69255
0.69051,0.33858,0.83646,0.69341
0.6915,0.34547,0.8267,0.69424
0.69247,0.35166,0.81774,0.69503
0.69342,0.35726,0.80948,0.6958
0.69435,0.36236,0.80182,0.69654
0.69526,0.36704,0.79469,0.69727
0.69616,0.37136,0.78802,0.69798
0.69705,0.37538,0.78175,0.69867
0.69792,0.37913,0.77584,0.69934
0.69878,0.38266,0.77023,0.7
0.69963,0.386,0.76489,0.70066
0.70047,0.38918,0.75977,0.70129
0.7013,0.39221,0.75486,0.70192
0.70212,0.39511,0.75012,0.70254
0.70294,0.39791,0.74553,0.70315
0.70375,0.40062,0.74106,0.70375
0.70455,0.40325,0.73671,0.70434
0.70535,0.40581,0.73244,0.70492
0.70614,0.4083,0.72826,0.7055
0.70693,0.41075,0.72414,0.70607
0.7077,0.41315,0.72009,0.70663
0.70848,0.4155,0.71608,0.70718
0.70925,0.41782,0.71212,0.70773
0.71001,0.4201,0.7082,0.70827
0.71077,0.42234,0.70431,0.70881
0.71153,0.42456,0.70045,0.70934
0.71228,0.42675,0.69663,0.70986
0.71302,0.42891,0.69283,0.71038
0.71377,0.43104,0.68906,0.71089
0.71451,0.43315,0.68532,0.71139
0.71524,0.43522,0.68161,0.7119
0.71597,0.43727,0.67793,0.71239
0.7167,0.43929,0.67429,0.71288
0.71742,0.44128,0.67067,0.71337
0.71815,0.44324,0.6671,0.71385
0.71886,0.44517,0.66356,0.71433
0.71958,0.44707,0.66006,0.7148
0.72029,0.44895,0.65659,0.71527
0.721,0.45079,0.65317,0.71573
0.72171,0.45261,0.64978,0.71619
0.72241,0.4544,0.64643,0.71665
0.72312,0.45616,0.64313,0.7171
0.72382,0.45788,0.63987,0.71755
0.72451,0.45957,0.63666,0.71799
0.72521,0.46123,0.6335,0.71843
0.7259,0.46286,0.63039,0.71887
0.7266,0.46444,0.62735,0.7193
0.72729,0.466,0.62435,0.71973
0.72797,0.46751,0.62142,0.72016
0.72866,0.46899,0.61855,0.72058
0.72934,0.47044,0.61574,0.72101
0.73003,0.47185,0.613,0.72142
0.73071,0.47322,0.61031,0.72184
0.73139,0.47456,0.60768,0.72225
0.73207,0.47587,0.60512,0.72266
0.73275,0.47715,0.60261,0.72307
0.73342,0.4784,0.60015,0.72348
0.7341,0.47962,0.59775,0.72388
0.73477,0.48082,0.59539,0.72428
0.73545,0.48199,0.59307,0.72468
0.73612,0.48329,0.5908,0.72508
0.73679,0.48465,0.58827,0.72548
0.73746,0.48545,0.58564,0.72587
0.73813,0.48659,0.58408,0.72626
0.7388,0.48775,0.58187,0.72665
0.73946,0.48984,0.5796,0.72703
0.74013,0.49005,0.57552,0.72742
0.7408,0.49085,0.57512,0.7278
0.74146,0.49241,0.57356,0.72818
0.74213,0.49302,0.57049,0.72856
0.74279,0.49385,0.56929,0.72894
0.74345,0.49544,0.56767,0.72932
0.74411,0.496,0.56455,0.72969
0.74478,0.4968,0.56345,0.73006
0.74544,0.49811,0.56187,0.73043
0.7461,0.49881,0.55928,0.7308
0.74676,0.49964,0.55791,0.73117
0.74742,0.50128,0.55627,0.73154
0.74808,0.50174,0.55302,0.7319
0.74873,0.50251,0.55212,0.73227
0.74939,0.50353,0.5506,0.73263
0.75005,0.50391,0.54857,0.73299
0.75071,0.50584,0.54782,0.73335
0.75136,0.50633,0.54398,0.7337
0.75202,0.50696,0.54301,0.73406
0.75267,0.50846,0.54176,0.73442
0.75333,0.50901,0.53878,0.73477
0.75398,0.50977,0.53769,0.73512
0.75464,0.5105,0.53619,0.73547
0.75529,0.5125,0.53473,0.73582
0.75594,0.51256,0.53074,0.73617
0.7566,0.5131,0.53061,0.73651
0.75725,0.51463,0.52955,0.73686
0.7579,0.51509,0.52648,0.7372
0.75855,0.51581,0.52557,0.73755
0.75921,0.5165,0.52414,0.73789
0.75986,0.51761,0.52276,0.73823
0.76051,0.51831,0.52054,0.73857
0.76116,0.51913,0.51914,0.73891
0.76181,0.52002,0.5175,0.73924
0.76246,0.52062,0.51573,0.73958
0.76311,0.52164,0.51451,0.73991
0.76376,0.5229,0.51247,0.74025
0.76441,0.52343,0.50995,0.74058
0.76506,0.52406,0.50889,0.74091
0.76571,0.52468,0.50762,0.74124
0.76636,0.52567,0.50639,0.74157
0.76701,0.52569,0.50439,0.74189
0.76766,0.52775,0.50437,0.74222
0.76831,0.52859,0.50022,0.74255
0.76896,0.52895,0.49854,0.74287
0.76961,0.52953,0.49782,0.74319
0.77026,0.53029,0.49666,0.74352
0.7709,0.53109,0.49512,0.74384
0.77155,0.5317,0.49354,0.74416
0.7722,0.53351,0.49231,0.74448
0.77285,0.53348,0.48866,0.74479
0.7735,0.53384,0.48872,0.74511
0.77415,0.53548,0.488,0.74543
0.77479,0.53568,0.4847,0.74574
0.77544,0.53604,0.48431,0.74605
0.77609,0.53689,0.48358,0.74637
0.77674,0.53861,0.48188,0.74668
0.77739,0.5386,0.47842,0.74699
0.77804,0.53897,0.47844,0.7473
0.77868,0.5399,0.4777,0.74761
0.77933,0.54053,0.47584,0.74792
0.77998,0.54226,0.47457,0.74823
0.78063,0.54223,0.4711,0.74853
0.78128,0.54259,0.47115,0.74884
0.78193,0.54372,0.47044,0.74914
0.78257,0.54434,0.46816,0.74945
0.78322,0.54496,0.46693,0.74975
0.78387,0.54571,0.46567,0.75005
0.78452,0.54642,0.46416,0.75035
0.78517,0.54714,0.46274,0.75065
0.78582,0.54785,0.4613,0.75095
0.78647,0.54855,0.45988,0.75125
0.78712,0.54925,0.45847,0.75155
