7.84	0.653
7.78	0.629
7.7	0.606
7.6	0.592
7.4	0.578
7.22	0.557
7.08	0.535
6.93	0.509
6.67	0.438
6.45	0.14
6.31	0.000183
6.15	1.01e-06
5.97	1e-06
5.76	1e-06
5.52	1e-06
7.62	0.637
7.68	0.618
7.64	0.595
7.56	0.578
7.45	0.564
7.24	0.554
7.08	0.538
6.93	0.509
6.74	0.446
6.41	0.247
6.22	0.0124
6.1	4.35e-06
5.94	1e-06
5.75	1e-06
5.5	1e-06
5.1	1e-06
7.64	0.603
7.6	0.591
7.54	0.566
7.44	0.55
7.28	0.536
7.11	0.521
6.84	0.498
6.67	0.438
6.41	0.247
6.18	0.0139
6	1.05e-05
5.92	1e-06
5.78	1e-06
5.59	1e-06
5.38	1e-06
5.13	1e-06
7.54	0.567
7.44	0.558
7.34	0.536
7.23	0.513
7.11	0.486
6.98	0.442
6.7	0.32
6.45	0.14
6.22	0.0124
6	1.05e-05
5.71	1e-06
5.43	1e-06
5.17	1e-06
4.92	1e-06
4.68	1e-06
4.46	1e-06
7.45	0.502
7.34	0.494
7.22	0.465
7.11	0.369
6.99	0.228
6.89	0.112
6.54	0.0136
6.31	0.000183
6.1	4.35e-06
5.92	1e-06
5.43	1e-06
5.11	1e-06
4.78	1e-06
4.46	1e-06
4.15	1e-06
3.85	1e-06
7.33	0.217
7.2	0.2
7.08	0.133
6.95	0.0328
6.84	0.000625
6.76	0.00015
6.39	5.73e-06
6.15	1.01e-06
5.94	1e-06
5.78	1e-06
5.17	1e-06
4.78	1e-06
4.39	1e-06
4	1e-06
3.62	1e-06
3.23	1e-06
7.19	3.68e-05
7.06	4.63e-05
6.92	0.000127
6.8	3.29e-05
6.69	1.01e-06
6.61	1e-06
6.22	1e-06
5.97	1e-06
5.75	1e-06
5.59	1e-06
4.92	1e-06
4.46	1e-06
4	1e-06
3.54	1e-06
3.08	1e-06
2.62	1e-06
7.07	1e-06
6.92	1e-06
6.77	1e-06
6.63	1e-06
6.5	1e-06
6.44	1e-06
6.05	1e-06
5.76	1e-06
5.5	1e-06
5.38	1e-06
4.68	1e-06
4.15	1e-06
3.62	1e-06
3.08	1e-06
2.54	1e-06
2	1e-06
6.94	1e-06
6.78	1e-06
6.61	1e-06
6.44	1e-06
6.24	1e-06
6.26	1e-06
5.89	1e-06
5.52	1e-06
5.1	1e-06
5.13	1e-06
4.46	1e-06
3.85	1e-06
3.23	1e-06
2.62	1e-06
2	1e-06
0	1e-06
8.88	1
8.69	0.981
8.48	0.95
8.25	0.896
7.96	0.85
7.98	0.804
7.8	0.758
7.63	0.717
7.41	0.682
7.42	0.645
7.34	0.608
7.27	0.57
7.19	0.502
7.08	0.22
6.96	3.24e-05
6.84	1e-06
8.69	0.981
8.54	0.962
8.37	0.926
8.2	0.871
8.03	0.822
7.95	0.786
7.74	0.744
7.59	0.699
7.45	0.662
7.39	0.634
7.25	0.601
7.17	0.567
7.08	0.505
6.96	0.237
6.82	0.000119
6.69	1e-06
8.48	0.95
8.37	0.926
8.26	0.884
8.12	0.833
7.99	0.785
7.9	0.749
7.67	0.713
7.54	0.674
7.42	0.639
7.33	0.611
7.16	0.584
7.07	0.555
6.98	0.5
6.84	0.237
6.68	0.00015
6.54	1e-06
8.25	0.896
8.2	0.871
8.12	0.833
8.02	0.79
7.91	0.748
7.81	0.716
7.58	0.682
7.46	0.649
7.34	0.619
7.23	0.594
7.06	0.566
6.97	0.539
6.87	0.485
6.73	0.202
6.55	0.000128
6.38	1e-06
7.96	0.85
8.03	0.822
7.99	0.785
7.91	0.748
7.79	0.712
7.67	0.686
7.49	0.661
7.38	0.632
7.24	0.605
7.09	0.581
6.96	0.557
6.88	0.527
6.77	0.45
6.62	0.111
6.44	6.05e-05
6.21	1e-06
7.98	0.804
7.95	0.786
7.9	0.749
7.81	0.716
7.67	0.686
7.51	0.66
7.3	0.641
7.19	0.62
7.05	0.596
6.94	0.572
6.84	0.55
6.79	0.518
6.69	0.394
6.55	0.0352
6.39	1.43e-05
6.22	1e-06
7.8	0.758
7.74	0.744
7.67	0.713
7.58	0.682
7.49	0.661
7.3	0.641
7.17	0.621
7.03	0.601
6.9	0.584
6.71	0.565
6.62	0.541
6.51	0.508
6.37	0.363
6.19	0.0151
6.02	1.28e-06
5.85	1e-06
7.63	0.717
7.59	0.699
7.54	0.674
7.46	0.649
7.38	0.632
7.19	0.62
7.03	0.601
6.9	0.581
6.77	0.567
6.57	0.555
6.42	0.533
6.31	0.497
6.15	0.336
5.95	0.0106
5.74	2.35e-06
5.5	1e-06
7.41	0.682
7.45	0.662
7.42	0.639
7.34	0.619
7.24	0.605
7.05	0.596
6.9	0.584
6.77	0.567
6.61	0.551
6.37	0.541
6.23	0.526
6.13	0.482
5.96	0.246
5.74	0.000902
5.48	1.01e-06
5.09	1e-06
7.42	0.645
7.39	0.634
7.33	0.611
7.23	0.594
7.09	0.581
6.94	0.572
6.71	0.565
6.57	0.555
6.37	0.541
6.2	0.527
6.05	0.513
5.97	0.466
5.81	0.173
5.59	7.22e-05
5.37	1e-06
5.12	1e-06
7.34	0.608
7.25	0.601
7.16	0.584
7.06	0.566
6.96	0.557
6.84	0.55
6.62	0.541
6.42	0.533
6.23	0.526
6.05	0.513
5.79	0.497
5.51	0.45
5.21	0.176
4.92	0.000101
4.67	1e-06
4.44	1e-06
7.27	0.57
7.17	0.567
7.07	0.555
6.97	0.539
6.88	0.527
6.79	0.518
6.51	0.508
6.31	0.497
6.13	0.482
5.97	0.466
5.51	0.45
5.17	0.407
4.8	0.138
4.46	0.000201
4.14	1e-06
3.82	1e-06
7.19	0.502
7.08	0.505
6.98	0.5
6.87	0.485
6.77	0.45
6.69	0.394
6.37	0.363
6.15	0.336
5.96	0.246
5.81	0.173
5.21	0.176
4.8	0.138
4.39	0.012
3.99	3.51e-06
3.6	1e-06
3.21	1e-06
7.08	0.22
6.96	0.237
6.84	0.237
6.73	0.202
6.62	0.111
6.55	0.0352
6.19	0.0151
5.95	0.0106
5.74	0.000902
5.59	7.22e-05
4.92	0.000101
4.46	0.000201
3.99	3.51e-06
3.53	1e-06
3.07	1e-06
2.6	1e-06
6.96	3.24e-05
6.82	0.000119
6.68	0.00015
6.55	0.000128
6.44	6.05e-05
6.39	1.43e-05
6.02	1.28e-06
5.74	2.35e-06
5.48	1.01e-06
5.37	1e-06
4.67	1e-06
4.14	1e-06
3.6	1e-06
3.07	1e-06
2.53	1e-06
2	1e-06
6.84	1e-06
6.69	1e-06
6.54	1e-06
6.38	1e-06
6.21	1e-06
6.22	1e-06
5.85	1e-06
5.5	1e-06
5.09	1e-06
5.12	1e-06
4.44	1e-06
3.82	1e-06
3.21	1e-06
2.6	1e-06
2	1e-06
0	1e-06
11	1
10.5	1.01
10.2	0.921
9.84	0.8
9.53	0.709
9.22	0.636
8.88	0.541
8.51	0.285
8.21	0.0017
7.95	1e-06
7.74	1e-06
7.56	1e-06
7.43	1e-06
7.32	1e-06
7.25	1e-06
7.22	1e-06
10.5	1.01
10.3	0.949
10	0.842
9.76	0.738
9.46	0.661
9.16	0.602
8.82	0.511
8.45	0.218
8.16	0.00938
7.91	1.04e-06
7.7	1e-06
7.53	1e-06
7.39	1e-06
7.29	1e-06
7.22	1e-06
7.18	1e-06
10.2	0.921
10	0.842
9.84	0.761
9.59	0.659
9.32	0.584
9.03	0.535
8.68	0.448
8.34	0.126
8.07	0.0021
7.83	1.03e-06
7.63	1e-06
7.46	1e-06
7.32	1e-06
7.22	1e-06
7.15	1e-06
7.12	1e-06
9.84	0.8
9.76	0.738
9.59	0.659
9.38	0.592
9.13	0.556
8.83	0.528
8.5	0.29
8.2	0.0752
7.94	1.58e-05
7.72	1e-06
7.52	1e-06
7.35	1e-06
7.22	1e-06
7.12	1e-06
7.05	1e-06
7.01	1e-06
9.53	0.709
9.46	0.661
9.32	0.584
9.13	0.556
8.88	0.561
8.59	0.361
8.29	0.135
8.02	0.00794
7.79	1.16e-06
7.57	1e-06
7.38	1e-06
7.22	1e-06
7.08	1e-06
6.98	1e-06
6.91	1e-06
6.87	1e-06
9.22	0.636
9.16	0.602
9.03	0.535
8.83	0.528
8.59	0.361
8.32	0.161
8.07	0.0117
7.83	3.23e-06
7.61	1e-06
7.4	1e-06
7.22	1e-06
7.05	1e-06
6.92	1e-06
6.81	1e-06
6.74	1e-06
6.7	1e-06
8.88	0.541
8.82	0.511
8.68	0.448
8.5	0.29
8.29	0.135
8.07	0.0117
7.85	4.93e-06
7.63	1e-06
7.42	1e-06
7.22	1e-06
7.03	1e-06
6.86	1e-06
6.72	1e-06
6.61	1e-06
6.53	1e-06
6.49	1e-06
8.51	0.285
8.45	0.218
8.34	0.126
8.2	0.0752
8.02	0.00794
7.83	3.23e-06
7.63	1e-06
7.42	1e-06
7.22	1e-06
7.01	1e-06
6.82	1e-06
6.65	1e-06
6.49	1e-06
6.37	1e-06
6.28	1e-06
6.24	1e-06
8.21	0.0017
8.16	0.00938
8.07	0.0021
7.94	1.58e-05
7.79	1.16e-06
7.61	1e-06
7.42	1e-06
7.22	1e-06
7.01	1e-06
6.8	1e-06
6.6	1e-06
6.41	1e-06
6.24	1e-06
6.1	1e-06
6	1e-06
5.94	1e-06
7.95	1e-06
7.91	1.04e-06
7.83	1.03e-06
7.72	1e-06
7.57	1e-06
7.4	1e-06
7.22	1e-06
7.01	1e-06
6.8	1e-06
6.58	1e-06
6.36	1e-06
6.15	1e-06
5.95	1e-06
5.78	1e-06
5.66	1e-06
5.59	1e-06
7.74	1e-06
7.7	1e-06
7.63	1e-06
7.52	1e-06
7.38	1e-06
7.22	1e-06
7.03	1e-06
6.82	1e-06
6.6	1e-06
6.36	1e-06
6.11	1e-06
5.87	1e-06
5.63	1e-06
5.43	1e-06
5.27	1e-06
5.18	1e-06
7.56	1e-06
7.53	1e-06
7.46	1e-06
7.35	1e-06
7.22	1e-06
7.05	1e-06
6.86	1e-06
6.65	1e-06
6.41	1e-06
6.15	1e-06
5.87	1e-06
5.58	1e-06
5.29	1e-06
5.02	1e-06
4.81	1e-06
4.68	1e-06
7.43	1e-06
7.39	1e-06
7.32	1e-06
7.22	1e-06
7.08	1e-06
6.92	1e-06
6.72	1e-06
6.49	1e-06
6.24	1e-06
5.95	1e-06
5.63	1e-06
5.29	1e-06
4.93	1e-06
4.57	1e-06
4.25	1e-06
4.05	1e-06
7.32	1e-06
7.29	1e-06
7.22	1e-06
7.12	1e-06
6.98	1e-06
6.81	1e-06
6.61	1e-06
6.37	1e-06
6.1	1e-06
5.78	1e-06
5.43	1e-06
5.02	1e-06
4.57	1e-06
4.08	1e-06
3.58	1e-06
3.21	1e-06
7.25	1e-06
7.22	1e-06
7.15	1e-06
7.05	1e-06
6.91	1e-06
6.74	1e-06
6.53	1e-06
6.28	1e-06
6	1e-06
5.66	1e-06
5.27	1e-06
4.81	1e-06
4.25	1e-06
3.58	1e-06
2.79	1e-06
2	1e-06
7.22	1e-06
7.18	1e-06
7.12	1e-06
7.01	1e-06
6.87	1e-06
6.7	1e-06
6.49	1e-06
6.24	1e-06
5.94	1e-06
5.59	1e-06
5.18	1e-06
4.68	1e-06
4.05	1e-06
3.21	1e-06
2	1e-06
0	1e-06
10.4	1
9.94	1.01
9.62	0.953
9.35	0.866
9.1	0.785
8.87	0.722
8.65	0.668
8.43	0.619
8.22	0.564
7.98	0.463
7.75	0.124
7.57	0.000659
7.43	1e-06
7.33	1e-06
7.26	1e-06
7.22	1e-06
9.94	1.01
9.74	0.976
9.51	0.905
9.28	0.826
9.05	0.761
8.83	0.705
8.61	0.654
8.4	0.6
8.18	0.538
7.94	0.44
7.71	0.12
7.53	0.00113
7.4	1e-06
7.29	1e-06
7.22	1e-06
7.19	1e-06
9.62	0.953
9.51	0.905
9.35	0.846
9.16	0.777
8.95	0.716
8.74	0.661
8.53	0.616
8.32	0.571
8.11	0.523
7.86	0.403
7.63	0.0689
7.46	0.00017
7.33	1e-06
7.22	1e-06
7.15	1e-06
7.12	1e-06
9.35	0.866
9.28	0.826
9.16	0.777
9	0.728
8.81	0.672
8.62	0.618
8.41	0.572
8.21	0.53
7.99	0.498
7.74	0.305
7.52	0.0701
7.36	0.00115
7.22	1.02e-06
7.12	1e-06
7.05	1e-06
7.01	1e-06
9.1	0.785
9.05	0.761
8.95	0.716
8.81	0.672
8.65	0.624
8.46	0.581
8.27	0.547
8.07	0.531
7.83	0.444
7.58	0.239
7.38	0.024
7.22	2.41e-05
7.08	1e-06
6.98	1e-06
6.91	1e-06
6.88	1e-06
8.87	0.722
8.83	0.705
8.74	0.661
8.62	0.618
8.46	0.581
8.29	0.558
8.11	0.546
7.89	0.543
7.64	0.33
7.41	0.147
7.22	0.00671
7.05	1.59e-06
6.92	1e-06
6.81	1e-06
6.74	1e-06
6.7	1e-06
8.65	0.668
8.61	0.654
8.53	0.616
8.41	0.572
8.27	0.547
8.11	0.546
7.91	0.513
7.67	0.336
7.43	0.276
7.22	0.0514
7.03	4.61e-05
6.86	1e-06
6.72	1e-06
6.61	1e-06
6.53	1e-06
6.49	1e-06
8.43	0.619
8.4	0.6
8.32	0.571
8.21	0.53
8.07	0.531
7.89	0.543
7.67	0.336
7.44	0.267
7.22	0.116
7.01	0.000428
6.82	1.01e-06
6.64	1e-06
6.49	1e-06
6.37	1e-06
6.28	1e-06
6.24	1e-06
8.22	0.564
8.18	0.538
8.11	0.523
7.99	0.498
7.83	0.444
7.64	0.33
7.43	0.276
7.22	0.116
7.01	0.00077
6.8	1.05e-06
6.6	1e-06
6.41	1e-06
6.24	1e-06
6.1	1e-06
6	1e-06
5.94	1e-06
7.98	0.463
7.94	0.44
7.86	0.403
7.74	0.305
7.58	0.239
7.41	0.147
7.22	0.0514
7.01	0.000428
6.8	1.05e-06
6.58	1e-06
6.36	1e-06
6.15	1e-06
5.95	1e-06
5.78	1e-06
5.66	1e-06
5.59	1e-06
7.75	0.124
7.71	0.12
7.63	0.0689
7.52	0.0701
7.38	0.024
7.22	0.00671
7.03	4.61e-05
6.82	1.01e-06
6.6	1e-06
6.36	1e-06
6.11	1e-06
5.87	1e-06
5.63	1e-06
5.43	1e-06
5.27	1e-06
5.18	1e-06
7.57	0.000659
7.53	0.00113
7.46	0.00017
7.36	0.00115
7.22	2.41e-05
7.05	1.59e-06
6.86	1e-06
6.64	1e-06
6.41	1e-06
6.15	1e-06
5.87	1e-06
5.58	1e-06
5.29	1e-06
5.02	1e-06
4.81	1e-06
4.68	1e-06
7.43	1e-06
7.4	1e-06
7.33	1e-06
7.22	1.02e-06
7.08	1e-06
6.92	1e-06
6.72	1e-06
6.49	1e-06
6.24	1e-06
5.95	1e-06
5.63	1e-06
5.29	1e-06
4.93	1e-06
4.57	1e-06
4.25	1e-06
4.05	1e-06
7.33	1e-06
7.29	1e-06
7.22	1e-06
7.12	1e-06
6.98	1e-06
6.81	1e-06
6.61	1e-06
6.37	1e-06
6.1	1e-06
5.78	1e-06
5.43	1e-06
5.02	1e-06
4.57	1e-06
4.08	1e-06
3.58	1e-06
3.21	1e-06
7.26	1e-06
7.22	1e-06
7.15	1e-06
7.05	1e-06
6.91	1e-06
6.74	1e-06
6.53	1e-06
6.28	1e-06
6	1e-06
5.66	1e-06
5.27	1e-06
4.81	1e-06
4.25	1e-06
3.58	1e-06
2.79	1e-06
2	1e-06
7.22	1e-06
7.19	1e-06
7.12	1e-06
7.01	1e-06
6.88	1e-06
6.7	1e-06
6.49	1e-06
6.24	1e-06
5.94	1e-06
5.59	1e-06
5.18	1e-06
4.68	1e-06
4.05	1e-06
3.21	1e-06
2	1e-06
0	1e-06
